split,class,filename,path
train,Pepper,5262.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5262.jpg
train,Pepper,5302.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5302.jpg
train,Pepper,449.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\449.jpg
train,Pepper,5331.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5331.jpg
train,Pepper,5322.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5322.jpg
train,Pepper,5256.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5256.jpg
train,Pepper,5264.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5264.jpg
train,Pepper,973.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\973.jpg
train,Pepper,5343.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5343.jpg
train,Pepper,455.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\455.jpg
train,Pepper,5233.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5233.jpg
train,Pepper,5271.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5271.jpg
train,Pepper,5242.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5242.jpg
train,Pepper,5228.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5228.jpg
train,Pepper,5298.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5298.jpg
train,Pepper,5230.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5230.jpg
train,Pepper,5326.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5326.jpg
train,Pepper,5304.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5304.jpg
train,Pepper,5257.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5257.jpg
train,Pepper,5287.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5287.jpg
train,Pepper,5252.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5252.jpg
train,Pepper,5338.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pepper\5338.jpg
train,Pomegranate,3107.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3107.jpg
train,Pomegranate,3052.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3052.jpg
train,Pomegranate,736.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\736.jpg
train,Pomegranate,3074.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3074.jpg
train,Pomegranate,3094.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3094.jpg
train,Pomegranate,3073.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3073.jpg
train,Pomegranate,3105.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3105.jpg
train,Pomegranate,3108.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3108.jpg
train,Pomegranate,213.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\213.jpg
train,Pomegranate,3011.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3011.jpg
train,Pomegranate,221.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\221.jpg
train,Pomegranate,3039.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3039.jpg
train,Pomegranate,3013.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3013.jpg
train,Pomegranate,3041.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3041.jpg
train,Pomegranate,3048.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3048.jpg
train,Pomegranate,3051.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3051.jpg
train,Pomegranate,3016.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3016.jpg
train,Pomegranate,3077.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3077.jpg
train,Pomegranate,3044.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3044.jpg
train,Pomegranate,3069.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3069.jpg
train,Pomegranate,3033.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3033.jpg
train,Pomegranate,740.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\740.jpg
train,Pomegranate,3034.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3034.jpg
train,Pomegranate,3062.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3062.jpg
train,Pomegranate,3117.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3117.jpg
train,Pomegranate,3054.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3054.jpg
train,Pomegranate,3093.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3093.jpg
train,Pomegranate,3049.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3049.jpg
train,Pomegranate,3045.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3045.jpg
train,Pomegranate,3072.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3072.jpg
train,Pomegranate,3037.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3037.jpg
train,Pomegranate,3032.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3032.jpg
train,Pomegranate,215.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\215.jpg
train,Pomegranate,3083.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3083.jpg
train,Pomegranate,3071.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3071.jpg
train,Pomegranate,3050.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3050.jpg
train,Pomegranate,3067.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3067.jpg
train,Pomegranate,3015.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3015.jpg
train,Pomegranate,3036.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3036.jpg
train,Pomegranate,3110.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3110.jpg
train,Pomegranate,741.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\741.jpg
train,Pomegranate,3119.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3119.jpg
train,Pomegranate,3099.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3099.jpg
train,Pomegranate,3118.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3118.jpg
train,Pomegranate,3066.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3066.jpg
train,Pomegranate,3092.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3092.jpg
train,Pomegranate,733.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\733.jpg
train,Pomegranate,211.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\211.jpg
train,Pomegranate,3086.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3086.jpg
train,Pomegranate,3079.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3079.jpg
train,Pomegranate,3088.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3088.jpg
train,Pomegranate,3098.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3098.jpg
train,Pomegranate,3078.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3078.jpg
train,Pomegranate,212.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\212.jpg
train,Pomegranate,3121.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3121.jpg
train,Pomegranate,3100.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3100.jpg
train,Pomegranate,735.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\735.jpg
train,Pomegranate,3124.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3124.jpg
train,Pomegranate,3075.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3075.jpg
train,Pomegranate,3012.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3012.jpg
train,Pomegranate,3027.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3027.jpg
train,Pomegranate,3053.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3053.jpg
train,Pomegranate,3125.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3125.jpg
train,Pomegranate,3085.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3085.jpg
train,Pomegranate,731.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\731.jpg
train,Pomegranate,3030.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3030.jpg
train,Pomegranate,3087.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3087.jpg
train,Pomegranate,3096.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3096.jpg
train,Pomegranate,3042.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3042.jpg
train,Pomegranate,3056.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3056.jpg
train,Pomegranate,214.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\214.jpg
train,Pomegranate,3064.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3064.jpg
train,Pomegranate,209.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\209.jpg
train,Pomegranate,3104.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3104.jpg
train,Pomegranate,219.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\219.jpg
train,Pomegranate,3010.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3010.jpg
train,Pomegranate,3008.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3008.jpg
train,Pomegranate,3014.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3014.jpg
train,Pomegranate,3089.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3089.jpg
train,Pomegranate,3103.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3103.jpg
train,Pomegranate,3112.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3112.jpg
train,Pomegranate,3127.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3127.jpg
train,Pomegranate,3021.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3021.jpg
train,Pomegranate,3102.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3102.jpg
train,Pomegranate,3080.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3080.jpg
train,Pomegranate,3025.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3025.jpg
train,Pomegranate,3020.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3020.jpg
train,Pomegranate,3058.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3058.jpg
train,Pomegranate,3019.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3019.jpg
train,Pomegranate,739.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\739.jpg
train,Pomegranate,3018.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3018.jpg
train,Pomegranate,3029.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3029.jpg
train,Pomegranate,3068.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3068.jpg
train,Pomegranate,3022.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3022.jpg
train,Pomegranate,734.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\734.jpg
train,Pomegranate,3111.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3111.jpg
train,Pomegranate,3055.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3055.jpg
train,Pomegranate,3017.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3017.jpg
train,Pomegranate,3065.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\3065.jpg
train,Pomegranate,218.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Pomegranate\218.jpg
train,Raktachandini,5889.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5889.jpg
train,Raktachandini,519.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\519.jpg
train,Raktachandini,5902.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5902.jpg
train,Raktachandini,5939.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5939.jpg
train,Raktachandini,5854.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5854.jpg
train,Raktachandini,5916.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5916.jpg
train,Raktachandini,5892.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5892.jpg
train,Raktachandini,5885.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5885.jpg
train,Raktachandini,5905.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5905.jpg
train,Raktachandini,5898.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5898.jpg
train,Raktachandini,5863.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5863.jpg
train,Raktachandini,5861.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5861.jpg
train,Raktachandini,5930.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5930.jpg
train,Raktachandini,5875.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5875.jpg
train,Raktachandini,1028.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\1028.jpg
train,Raktachandini,5831.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5831.jpg
train,Raktachandini,5900.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5900.jpg
train,Raktachandini,5881.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5881.jpg
train,Raktachandini,5938.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5938.jpg
train,Raktachandini,509.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\509.jpg
train,Raktachandini,5884.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5884.jpg
train,Raktachandini,5891.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5891.jpg
train,Raktachandini,5922.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5922.jpg
train,Raktachandini,5872.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5872.jpg
train,Raktachandini,5915.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5915.jpg
train,Raktachandini,5870.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5870.jpg
train,Raktachandini,5906.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5906.jpg
train,Raktachandini,5858.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5858.jpg
train,Raktachandini,514.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\514.jpg
train,Raktachandini,5882.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5882.jpg
train,Raktachandini,5928.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5928.jpg
train,Raktachandini,5869.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5869.jpg
train,Raktachandini,5866.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5866.jpg
train,Raktachandini,5879.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5879.jpg
train,Raktachandini,1031.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\1031.jpg
train,Raktachandini,5835.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5835.jpg
train,Raktachandini,5830.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5830.jpg
train,Raktachandini,1032.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\1032.jpg
train,Raktachandini,5839.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5839.jpg
train,Raktachandini,1034.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\1034.jpg
train,Raktachandini,5944.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5944.jpg
train,Raktachandini,5874.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\5874.jpg
train,Raktachandini,508.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\508.jpg
train,Raktachandini,1033.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Raktachandini\1033.jpg
